[PDE] ENT_NAME,[PDE] VAR_NAME,[PDE] VAR_BUSNAME,[PDE] VAR_DESCRIPTION,[PDE] VAR_USAGE,Name,Source,Construct,Construct Referent,Construct Form,Construct Framework,Performance Type,SDAD VAR_NAME,Data Type,Item Stem,Item Text,Item Number,Operational Definition,Item Definition,Response Format,Response Values,Reverse Coded,Source Scale,Citation,Comments,EDA Performed,Obs.N,Obs.%NA,nbr.val.unique,Freq.Category,Obs.Min,Obs.Max,Obs.Median,Obs. Mean,Obs.Mean.CI95,Obs.SD,Obs.Skew,Obs.Kurtosis,Obs. Normality.K2,Obs.Q-Q.Plot,Obs.Bar.Histo.Den,Obs.Box.Plot,Obs.Scale.Reliability,Obs.N,Obs.%NA,nbr.val.unique,Freq.Category,Obs.Min,Obs.Max,Obs.Median,Obs. Mean,Obs.Mean.CI95,Obs.SD,Obs.Skew,Obs.Kurtosis,Obs. Normality.K2,Obs.Q-Q.Plot,Obs.Bar.Histo.Den,Obs.Box.Plot,Obs.Scale.Reliability
GAT_SOLDIERS_V2,Q162,"Emotional Fitness, Positive Affect, Q162",Here are a number of words that describe different feelings and emotions. How often you have felt this way <u>during the past four weeks</u>? - inspired,Scored: No,GAT 1.0 (Soldier),ASRRD,positive affect,individual,perceptual,state,na,Q162.t(1-5),designed,Here are a number of words that describe different feelings and emotions. How often you have felt this way <u>during the past four weeks?,Inspired.,Q162,Assesses general positive affect. ,,likert,"18 = 1 = Never -> 1; 
19 = 2 = Hardly ever -> 2;
20 = 3 = Some of the time -> 3;
21 = 4 = Often -> 4;
22 = 5 = Most of the time -> 5;",no,PANAS ,"Watson, Clark, & Tellegen (1989) ",,Yes,"T1: 52511
T2: 22224
T3: 9400
T4: 2667
T5: 361","T1: 0.532%
T2: 57.903%
T3: 82.194%
T4: 94.948%
T5: 99.316%","T1: 5
T2: 5
T3: 5
T4: 5
T5: 5",na,"T1: 1
T2: 1
T3: 1
T4: 1
T5: 1","T1: 5
T2: 5
T3: 5
T4: 5
T5: 5","T1: 4
T2: 4
T3: 4
T4: 4
T5: 4","T1: 3.857
T2: 3.701
T3: 3.642
T4: 3.631
T5: 3.681","T1: 0.009
T2: 0.014
T3: 0.022
T4: 0.043
T5: 0.117","T1: 1.019
T2: 1.073
T3: 1.087
T4: 1.128
T5: 1.126","T1: -0.665
T2: -0.515
T3: -0.463
T4: -0.464
T5: -0.614","T1: 2.893
T2: 2.629
T3: 2.562
T4: 2.441
T5: 2.666","T1: 3255.214***
T2: 1069.452***
T3: 430.683***
T4: 156.178***
T5: 22.284***",qq,histogram,box,na,,,,,,,,,,,,,,,,,
GAT_SOLDIERS_V2,Q163,"Emotional Fitness, Positive Affect, Q163",Here are a number of words that describe different feelings and emotions. How often you have felt this way <u>during the past four weeks</u>? - hopeful,Scored: Yes,GAT 1.0 (Soldier),ASRRD,positive affect,individual,perceptual,state,na,Q163.t(1-5),designed,Here are a number of words that describe different feelings and emotions. How often you have felt this way <u>during the past four weeks?,Hopeful.,Q163,Assesses general positive affect. ,,likert,"18 = 1 = Never -> 1; 
19 = 2 = Hardly ever -> 2;
20 = 3 = Some of the time -> 3;
21 = 4 = Often -> 4;
22 = 5 = Most of the time -> 5;",no,PANAS ,"Watson, Clark, & Tellegen (1989) ",,Yes,"T1: 52791
T2: 22339
T3: 9433
T4: 2671
T5: 361","T1: 0.002%
T2: 57.685%
T3: 82.132%
T4: 94.941%
T5: 99.316%","T1: 5
T2: 5
T3: 5
T4: 5
T5: 5",na,"T1: 1
T2: 1
T3: 1
T4: 1
T5: 1","T1: 5
T2: 5
T3: 5
T4: 5
T5: 5","T1: 4
T2: 4
T3: 4
T4: 4
T5: 4","T1: 4.071
T2: 3.933
T3: 3.888
T4: 3.900
T5: 3.898","T1: 0.008
T2: 0.013
T3: 0.020
T4: 0.039
T5: 0.106","T1: 0.938
T2: 0.981
T3: 0.998
T4: 1.020
T5: 1.026","T1: -0.865
T2: -0.695
T3: -0.664
T4: -0.648
T5: -0.736","T1: 3.328
T2: 2.982
T3: 2.937
T4: 2.790
T5: 3.047","T1: 5169.802***
T2: 1481.378***
T3: 580.603***
T4: 164.138***
T5: 27.779***",qq,histogram,box,na,,,,,,,,,,,,,,,,,
GAT_SOLDIERS_V2,Q166,"Emotional Fitness, Positive Affect, Q166",Here are a number of words that describe different feelings and emotions. How often you have felt this way <u>during the past four weeks</u>? - happy/content,Scored: No,GAT 1.0 (Soldier),ASRRD,positive affect,individual,perceptual,state,na,Q166.t(1-5),designed,Here are a number of words that describe different feelings and emotions. How often you have felt this way <u>during the past four weeks?,Happy/content.,Q166,Assesses general positive affect. ,,likert,"18 = 1 = Never -> 1; 
19 = 2 = Hardly ever -> 2;
20 = 3 = Some of the time -> 3;
21 = 4 = Often -> 4;
22 = 5 = Most of the time -> 5;",no,PANAS ,"Watson, Clark, & Tellegen (1989) ",,Yes,"T1: 52511
T2: 22224
T3: 9400
T4: 2667
T5: 361","T1: 0.532%
T2: 57.903%
T3: 82.194%
T4: 94.948%
T5: 99.316%","T1: 5
T2: 5
T3: 5
T4: 5
T5: 5",na,"T1: 1
T2: 1
T3: 1
T4: 1
T5: 1","T1: 5
T2: 5
T3: 5
T4: 5
T5: 5","T1: 4
T2: 4
T3: 4
T4: 4
T5: 4","T1: 3.980
T2: 4.025
T3: 3.991
T4: 3.989
T5: 3.964","T1: 0.008
T2: 0.012
T3: 0.019
T4: 0.037
T5: 0.103","T1: 0.956
T2: 0.937
T3: 0.957
T4: 0.984
T5: 0.995","T1: -0.739
T2: -0.736
T3: -0.721
T4: -0.730
T5: -0.775","T1: 3.073
T2: 3.033
T3: 3.007
T4: 2.940
T5: 3.075","T1: 3863.105***
T2: 1621.387***
T3: 663.932***
T4: 193.535***
T5: 30.316***",qq,histogram,box,na,,,,,,,,,,,,,,,,,
GAT_SOLDIERS_V2,Q170,"Emotional Fitness, Positive Affect, Q170",Here are a number of words that describe different feelings and emotions. How often you have felt this way <u>during the past four weeks</u>? - love,Scored: Yes,GAT 1.0 (Soldier),ASRRD,positive affect,individual,perceptual,state,na,Q170.t(1-5),designed,Here are a number of words that describe different feelings and emotions. How often you have felt this way <u>during the past four weeks?,Love.,Q170,Assesses general positive affect. ,,likert,"18 = 1 = Never -> 1; 
19 = 2 = Hardly ever -> 2;
20 = 3 = Some of the time -> 3;
21 = 4 = Often -> 4;
22 = 5 = Most of the time -> 5;",no,PANAS ,"Watson, Clark, & Tellegen (1989) ",,Yes,"T1: 52791
T2: 22339
T3: 9433
T4: 2671
T5: 361","T1: 0.002%
T2: 57.685%
T3: 82.132%
T4: 94.941%
T5: 99.316%","T1: 5
T2: 5
T3: 5
T4: 5
T5: 5",na,"T1: 1
T2: 1
T3: 1
T4: 1
T5: 1","T1: 5
T2: 5
T3: 5
T4: 5
T5: 5","T1: 4
T2: 4
T3: 4
T4: 4
T5: 4","T1: 3.776
T2: 3.937
T3: 3.967
T4: 4.002
T5: 3.956","T1: 0.011
T2: 0.015
T3: 0.022
T4: 0.041
T5: 0.118","T1: 1.229
T2: 1.124
T3: 1.093
T4: 1.076
T5: 1.139","T1: -0.750
T2: -0.861
T3: -0.876
T4: -0.892
T5: -1.030","T1: 2.588
T2: 2.949
T3: 3.045
T4: 3.071
T5: 3.401","T1: 4575.749***
T2: 2102.591***
T3: 913.592***
T4: 267.858***
T5: 49.517***",qq,histogram,box,na,,,,,,,,,,,,,,,,,
GAT_SOLDIERS_V2,Q171,"Emotional Fitness, Positive Affect, Q171",Here are a number of words that describe different feelings and emotions. How often you have felt this way <u>during the past four weeks</u>? - enthusiastic/energized,Scored: No,GAT 1.0 (Soldier),ASRRD,positive affect,individual,perceptual,state,na,Q171.t(1-5),designed,Here are a number of words that describe different feelings and emotions. How often you have felt this way <u>during the past four weeks?,Enthusiastic/energized.,Q171,Assesses general positive affect. ,,likert,"18 = 1 = Never -> 1; 
19 = 2 = Hardly ever -> 2;
20 = 3 = Some of the time -> 3;
21 = 4 = Often -> 4;
22 = 5 = Most of the time -> 5;",no,PANAS ,"Watson, Clark, & Tellegen (1989) ",,Yes,"T1: 52511
T2: 22224
T3: 9400
T4: 2667
T5: 361","T1: 0.532%
T2: 57.903%
T3: 82.194%
T4: 94.948%
T5: 99.316%","T1: 5
T2: 5
T3: 5
T4: 5
T5: 5",na,"T1: 1
T2: 1
T3: 1
T4: 1
T5: 1","T1: 5
T2: 5
T3: 5
T4: 5
T5: 5","T1: 4
T2: 4
T3: 4
T4: 4
T5: 4","T1: 3.819
T2: 3.821
T3: 3.780
T4: 3.772
T5: 3.814","T1: 0.009
T2: 0.013
T3: 0.021
T4: 0.041
T5: 0.112","T1: 1.012
T2: 1.022
T3: 1.049
T4: 1.070
T5: 1.078","T1: -0.579
T2: -0.558
T3: -0.535
T4: -0.839
T5: -0.665","T1: 2.774
T2: 2.689
T3: 2.597
T4: 2.563
T5: 2.773","T1: 2684.057***
T2: 1135.727***
T3: 497.435***
T4: 149.478***
T5: 23.975***",qq,histogram,box,na,,,,,,,,,,,,,,,,,
GAT_SOLDIERS_V2,Q172,"Emotional Fitness, Positive Affect, Q172",Here are a number of words that describe different feelings and emotions. How often you have felt this way <u>during the past four weeks</u>? - amused /playful,Scored: No,GAT 1.0 (Soldier),ASRRD,positive affect,individual,perceptual,state,na,Q172.t(1-5),designed,Here are a number of words that describe different feelings and emotions. How often you have felt this way <u>during the past four weeks?,Amused/playful.,Q172,Assesses general positive affect. ,,likert,"18 = 1 = Never -> 1; 
19 = 2 = Hardly ever -> 2;
20 = 3 = Some of the time -> 3;
21 = 4 = Often -> 4;
22 = 5 = Most of the time -> 5;",no,PANAS ,"Watson, Clark, & Tellegen (1989) ",,Yes,"T1: 52511
T2: 22224
T3: 9400
T4: 2667
T5: 361","T1: 0.532%
T2: 57.903%
T3: 82.194%
T4: 94.948%
T5: 99.316%","T1: 5
T2: 5
T3: 5
T4: 5
T5: 5",na,"T1: 1
T2: 1
T3: 1
T4: 1
T5: 1","T1: 5
T2: 5
T3: 5
T4: 5
T5: 5","T1: 4
T2: 4
T3: 4
T4: 4
T5: 4","T1: 3.695
T2: 3.903
T3: 3.885
T4: 3.879
T5: 3.870","T1: 0.009
T2: 0.013
T3: 0.020
T4: 0.038
T5: 0.103","T1: 1.059
T2: 0.973
T3: 0.977
T4: 0.998
T5: 0.990","T1: -0.532
T2: -0.658
T3: -0.638
T4: -0.644
T5: -0.683","T1: 2.699
T2: 2.981
T3: 2.970
T4: 2.919
T5: 3.047","T1: 2464.290***
T2: 1344.482***
T3: 540.446***
T4: 157.127***
T5: 24.529***",qq,histogram,box,na,,,,,,,,,,,,,,,,,
GAT_SOLDIERS_V2,Q173,"Emotional Fitness, Positive Affect, Q173",Here are a number of words that describe different feelings and emotions. How often you have felt this way <u>during the past four weeks</u>? - proud,Scored: Yes,GAT 1.0 (Soldier),ASRRD,positive affect,individual,perceptual,state,na,Q173.t(1-5),designed,Here are a number of words that describe different feelings and emotions. How often you have felt this way <u>during the past four weeks?,Proud.,Q173,Assesses general positive affect. ,,likert,"18 = 1 = Never -> 1; 
19 = 2 = Hardly ever -> 2;
20 = 3 = Some of the time -> 3;
21 = 4 = Often -> 4;
22 = 5 = Most of the time -> 5;",no,PANAS ,"Watson, Clark, & Tellegen (1989) ",,Yes,"T1: 52791
T2: 22339
T3: 9433
T4: 2671
T5: 361","T1: 0.002%
T2: 57.685%
T3: 82.132%
T4: 94.941%
T5: 99.316%","T1: 5
T2: 5
T3: 5
T4: 5
T5: 5",na,"T1: 1
T2: 1
T3: 1
T4: 1
T5: 1","T1: 5
T2: 5
T3: 5
T4: 5
T5: 5","T1: 4
T2: 4
T3: 4
T4: 4
T5: 4","T1: 4.114
T2: 3.974
T3: 3.919
T4: 3.920
T5: 3.895","T1: 0.008
T2: 0.013
T3: 0.021
T4: 0.040
T5: 0.113","T1: 0.964
T2: 1.011
T3: 1.034
T4: 1.053
T5: 1.090","T1: -0.964
T2: -0.785
T3: -0.712
T4: -0.729
T5: -0.808","T1: 3.420
T2: 3.022
T3: 2.850
T4: 2.825
T5: 3.013","T1: 6178.035***
T2: 1810.974***
T3: 662.659***
T4: 196.918***
T5: 32.278***",qq,histogram,box,na,,,,,,,,,,,,,,,,,
GAT_SOLDIERS_V2,Q10,"Family Fitness, Family, Q10","<u>During the past four weeks</u>, how have you felt about your relationship (spouse/significant other) and your family? - How satisfied are you with your family?",Scored: Yes,GAT 1.0 (Soldier),ASRRD,family satisfaction,individual,perceptual,state,na,na,designed,"During the past four weeks, how have you felt about your relationship (spouse/significant other) and your family? ",How satisfied are you with your family?,Q10,Assesses overall family satisfaction.,,likert,1 = not at all satisfied; 5 = extremely satisfied,no,Original Items ,Peterson & Park (in press) ,Might not be applicable if Soldier does not have family or relationships.,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAT_SOLDIERS_V2,Q139,"Family Fitness, Family, Q139",Please indicate how strongly you agree or disagree with each of the following statements. - My family supports my decision to serve in the Army.,Scored: Yes,GAT 1.0 (Soldier),ASRRD,family support,individual,perceptual,situational,na,na,designed,Please indicate how strongly you agree or disagree with each of the following statements.,My family supports my decision to serve in the Army.,Q139,Assess the degree to which respondents believed their family supported their career in the military and that the Army supported their family.,,likert,1 = strongly disagree; 2 = disagree; 3 neither agree nor disagree; 4 = agree; 5 = strongly agree,no,Military Family Fitness Scale ,"Directorate of Basic Combat Training Experimentation & Analysis Element (Ft. Jackson, SC) ",Might not be applicable if Soldier does not have family or relationships.,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAT_SOLDIERS_V2,Q140,"Family Fitness, Family, Q140",Please indicate how strongly you agree or disagree with each of the following statements. - The Army meets my family's needs.,Scored: Yes,GAT 1.0 (Soldier),ASRRD,family support,individual,perceptual,situational,na,na,designed,Please indicate how strongly you agree or disagree with each of the following statements.,The Army meets my family's needs.,Q140,Assess the degree to which respondents believed their family supported their career in the military and that the Army supported their family.,,likert,1 = strongly disagree; 2 = disagree; 3 neither agree nor disagree; 4 = agree; 5 = strongly agree,no,Military Family Fitness Scale ,"Directorate of Basic Combat Training Experimentation & Analysis Element (Ft. Jackson, SC) ",Refers to Army support not family support. Might not be applicable if Soldier does not have family or relationships.,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAT_SOLDIERS_V2,Q141,"Family Fitness, Family, Q141",Please indicate how strongly you agree or disagree with each of the following statements. - The Army makes it easy for my family to do well.,Scored: Yes,GAT 1.0 (Soldier),ASRRD,family support,individual,perceptual,situational,na,na,designed,Please indicate how strongly you agree or disagree with each of the following statements.,The Army makes it easy for my family to do well.,Q141,Assess the degree to which respondents believed their family supported their career in the military and that the Army supported their family.,,likert,1 = strongly disagree; 2 = disagree; 3 neither agree nor disagree; 4 = agree; 5 = strongly agree,no,Military Family Fitness Scale ,"Directorate of Basic Combat Training Experimentation & Analysis Element (Ft. Jackson, SC) ",Refers to Army support not family support. Might not be applicable if Soldier does not have family or relationships.,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAT_SOLDIERS_V2,Q7,"Family Fitness, Family, Q7","<u>During the past four weeks</u>, how have you felt about your relationship (spouse/significant other) and your family? - How satisfied are you with your marriage/relationship?",Scored: Yes,GAT 1.0 (Soldier),ASRRD,family satisfaction,individual,perceptual,state,na,na,designed,"During the past four weeks, how have you felt about your relationship (spouse/significant other) and your family?",How satisfied are you with your marriage/relationship?,Q7,Assesses overall family satisfaction.,,likert,1 = not at all satisfied; 5 = extremely satisfied,no,Original Items ,Peterson & Park (in press) ,Might not be applicable if Soldier does not have family or relationships.,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAT_SOLDIERS_V2,na,na,na,na,GAT 1.0 (Soldier),ASRRD,adaptability,individual,composite scale; perceptual,state,na,adapt.t(1-5).scale,designed,na,na,na,"Assesses the ability to alter one's course, and perceived cognitive flexibility. ",Computed by SDAD,composite,3 items; 1(not like me at all) to 5 (very much like me),na,,,,Yes,"T1: 52790
T2: 22336
T3: 9434
T4: 2671
T5: 361","T1: 0.004%
T2: 57.691%
T3: 82.130%
T4: 94.941%
T5: 99.316%","T1: 13
T2: 13
T3: 13
T4: 13
T5: 11",na,"T1: 1
T2: 1
T3: 1
T4: 1
T5: 1","T1: 5
T2: 5
T3: 5
T4: 5
T5: 5","T1: 4
T2: 4.333
T3: 4.333
T4: 4
T5: 4","T1: 4.074
T2: 4.103
T3: 4.094
T4: 4.087
T5: 4.058","T1: 0.006
T2: 0.010
T3: 0.016
T4: 0.030
T5: 0.076","T1: 0.755
T2: 0.758
T3: 0.768
T4: 0.788
T5: 0.736","T1: -0.738
T2: -0.727
T3: -0.683
T4: -0.649
T5: -0.507","T1: 3.285
T2: 3.216
T3: 3.047
T4: 2.924
T5: 2.775","T1: 4001.205***
T2: 1633.733***
T3: 609.071***
T4: 159.016***
T5: 15.135***",qq,density,box,"T1: ω = 0.726 [0.721 , 0.731]
T2: ω = 0.715 [0.707 , 0.724]
T3: ω = 0.724 [0.711, 0.737]
T4: ω = 0.729 [0.706, 0.752]
T5: ω = 0.697 [0.637, 0.756]",,,,,,,,,,,,,,,,,
GAT_SOLDIERS_V2,na,na,na,na,GAT 1.0 (Soldier),ASRRD,"bad coping (passive, emotion-based)",individual,composite scale; perceptual,trait,na,pcope.t(t-5).scale,designed,na,na,na,"Assesses passive, emotion-focused coping strategies that involve venting or displacement and disengagement. ",Computed by SDAD,composite,3 items; 1(not like me at all) to 5 (very much like me),na,,,,Yes,"T1: 52790
T2: 22336
T3: 9434
T4: 2671
T5: 361","T1: 0.004%
T2: 57.691%
T3: 82.130%
T4: 94.941%
T5: 99.316%","T1: 13
T2: 13
T3: 13
T4: 13
T5: 13",na,"T1: 1
T2: 1
T3: 1
T4: 1
T5: 1","T1: 5
T2: 5
T3: 5
T4: 5
T5: 5","T1: 2.333
T2: 2.667
T3: 2.667
T4: 2.667
T5: 2.667","T1: 2.554
T2: 2.643
T3: 2.695
T4: 2.740
T5: 2.741","T1: 0.008
T2: 0.013
T3: 0.019
T4: 0.037
T5: 0.102","T1: 0.921
T2: 0.951
T3: 0.962
T4: 0.978
T5: 0.988","T1: 0.345
T2: 0.256
T3: 0.229
T4: 0.227
T5: 0.382","T1: 2.727
T2: 2.631
T3: 2.623
T4: 2.649
T5: 2.760","T1: 1213.958***
T2: 429.834***
T3: 166.485***
T4: 42.442***
T5: 9.342**",qq,density,box,"T1: ω = 0.695 [0.690 , 0.699]
T2: ω = 0.731 [0.724, 0.737]
T3: ω = 0.741 [0.731, 0.750]
T4: ω = 0.754 [0.738, 0.771]
T5: ω = 0.770 [0.723, 0.817]",,,,,,,,,,,,,,,,,
GAT_SOLDIERS_V2,na,na,na,na,GAT 1.0 (Soldier),ASRRD,catastrophizing,individual,composite scale; perceptual,trait,na,catastro.t(1-5).scale,designed,na,na,na,"Assesses the stable, global, and internal attributions (i.e., explanatory style) individuals make in response to negative events.",Computed by SDAD,composite,7 items; 1(not like me at all) to 5 (very much like me),na,,,,Yes,"T1: 52791
T2: 22335
T3: 9434
T4: 2671
T5: 361","T1: 0.002%
T2: 57.692%
T3: 82.130%
T4: 94.941%
T5: 99.316%","T1: 13
T2: 36
T3: 35
T4: 29
T5: 24",na,"T1: 1
T2: 1
T3: 1
T4: 1
T5: 1","T1: 5
T2: 5
T3: 5
T4: 5
T5: 5","T1: 1.714
T2: 1.714
T3: 1.714
T4: 1.714
T5: 1.714","T1: 1.878
T2: 1.849
T3: 1.857
T4: 1.875
T5: 1.897","T1: 0.006
T2: 0.010
T3: 0.016
T4: 0.032
T5: 0.089","T1: 0.726
T2: 0.779
T3: 0.806
T4: 0.846
T5: 0.859","T1: 1.087
T2: 1.139
T3: 1.165
T4: 1.165
T5: 1.129","T1: 4.290
T2: 4.283
T3: 4.313
T4: 4.247
T5: 4.013","T1: 8502.765***
T2: 3806.630***
T3: 1662.726***
T4: 469.543***
T5: 62.787***",qq,density,box,"T1: ω = 0.826 [0.823, 0.829]
T2: ω = 0.871 [0.867, 0.874]
T3: ω = 0.883 [0.878, 0.888]
T4: ω = 0.899 [0.890, 0.907]
T5: ω = 0.900 [0.878, 0.921]",,,,,,,,,,,,,,,,,
GAT_SOLDIERS_V2,na,na,na,na,GAT 1.0 (Soldier),ASRRD,character,individual,composite scale; personality,trait,na,chr.t(1-5).scale,designed,na,na,na,"Assesses character strengths that map onto six character virtures: wisdom & knowledge, courage, humanity, justice, temperance, and transcendence.",Computed by SDAD,composite,24 items; 0(never) to 10(always),na,,,,Yes,"T1: 52787
T2: 22335
T3: 9431
T4: 2671
T5: 361","T1: 0.009%
T2: 57.692%
T3: 82.136%
T4: 94.941%
T5: 99.316%","T1: 214
T2: 216
T3: 202
T4: 178
T5: 113",na,"T1: 0
T2: 0
T3: 0
T4: 0
T5: 0","T1: 10
T2: 10
T3: 10
T4: 10
T5: 10","T1: 8.292
T2: 8.375
T3: 8.333
T4: 8.292
T5: 8.250","T1: 8.099
T2: 8.142
T3: 8.068
T4: 8.028
T5: 7.990","T1: 0.011
T2: 0.020
T3: 0.032
T4: 0.064
T5: 0.177","T1: 1.323
T2: 1.503
T3: 1.588
T4: 1.687
T5: 1.713","T1: -1.147
T2: -1.163
T3: -1.099
T4: -1.088
T5: -1.089","T1: 5.630
T2: 4.937
T3: 4.482
T4: 4.304
T5: 4.267","T1: 10903.885***
T2: 4293.641***
T3: 1593.830***
T4: 436.484***
T5: 63.005***",qq,density,box,"T1: ω = 0.951 [0.950, 0.952]
T2: ω = 0.970 [0.969, 0.971]
T3: ω = 0.973 [0.971, 0.974]
T4: ω = 0.977 [0.975, 0.979]
T5: ω = 0.977 [0.972, 0.982]",,,,,,,,,,,,,,,,,
GAT_SOLDIERS_V2,na,na,na,na,GAT 1.0 (Soldier),ASRRD,depression,individual,composite scale; perceptual,state,na,depress.t(1-5).scale,designed,na,na,na,"Assesses depressive symptoms (e.g., feeling down, depressed, or hopeless)",Computed by SDAD,composite,10 items; 1(not at all) to 5(every day),na,,,,Yes,"T1: 52790
T2: 22338
T3: 9435
T4: 2671
T5: 361","T1: 0.004%
T2: 57.687%
T3: 82.128%
T4: 94.941%
T5: 99.316%","T1: 41
T2: 41
T3: 41
T4: 40
T5: 35",na,"T1: 1
T2: 1
T3: 1
T4: 1
T5: 1","T1: 5
T2: 5
T3: 5
T4: 5
T5: 5","T1: 1.300
T2: 1.300
T3: 1.300
T4: 1.300
T5: 1.300","T1: 1.552
T2: 1.558
T3: 1.599
T4: 1.631
T5: 1.655","T1: 0.006
T2: 0.010
T3: 0.016
T4: 0.031
T5: 0.088","T1: 0.696
T2: 0.749
T3: 0.780
T4: 0.818
T5: 0.852","T1: 1.854
T2: 1.818
T3: 1.718
T4: 1.637
T5: 1.567","T1: 6.756
T2: 6.331
T3: 5.878
T4: 5.454
T5: 4.993","T1: 18826.792***
T2: 7637.987***
T3: 2973.432***
T4: 783.924***
T5: 104.549***",qq,density,box,"T1: ω = 0.906 [0.904, 0.908]
T2: ω = 0.932 [0.929, 0.934]
T3: ω = 0.935 [0.931, 0.938]
T4: ω = 0.941 [0.936, 0.946]
T5: ω = 0.947 [0.935, 0.959]",,,,,,,,,,,,,,,,,
GAT_SOLDIERS_V2,na,na,na,na,GAT 1.0 (Soldier),ASRRD,"good coping (active, problem-focused)",individual,composite scale; perceptual,trait,na,acope.t(1-5).scale,designed,na,na,na,Assesses active or problem-focused coping skills including planning or taking directed action. ,Computed by SDAD,composite,6 items; 1(not like me at all) to 5 (very much like me),na,,,,Yes,"T1: 52790
T2: 22336
T3: 9434
T4: 2671
T5: 361","T1: 0.004%
T2: 57.691%
T3: 82.130%
T4: 94.941%
T5: 99.316%","T1: 21
T2: 21
T3: 21
T4: 21
T5: 18",na,"T1: 1
T2: 1
T3: 1
T4: 1
T5: 1","T1: 5
T2: 5
T3: 5
T4: 5
T5: 5","T1: 4
T2: 4
T3: 4
T4: 4
T5: 4","T1: 3.884
T2: 3.902
T3: 3.875
T4: 3.874
T5: 3.860","T1: 0.006
T2: 0.010
T3: 0.016
T4: 0.031
T5: 0.080","T1: 0.716
T2: 0.759
T3: 0.782
T4: 0.820
T5: 0.768","T1: -0.541
T2: -0.551
T3: -0.509
T4: -0.561
T5: -0.516","T1: 3.296
T2: 3.186
T3: 3.075
T4: 3.037
T5: 3.192","T1: 2413.998***
T2: 1017.553***
T3: 365.851***
T4: 123.188***
T5: 15.713***",qq,density,box,"T1: ω = 0.750 [0.746, 0.754]
T2: ω = 0.820 [0.815, 0.825]
T3: ω = 0.837 [0.831, 0.844]
T4: ω = 0.856 [0.845, 0.867]
T5: ω = 0.814 [0.775, 0.853]",,,,,,,,,,,,,,,,,
GAT_SOLDIERS_V2,na,na,na,na,GAT 1.0 (Soldier),ASRRD,life meaning (spiritual fitness),individual,composite scale; perceptual,state,na,lifemean.t(1-5).scale,designed,na,na,na,Assesses meaning,Computed by SDAD,composite,5 items; 1(not like me at all) to 5 (very much like me),na,,,,Yes,"T1: 52790
T2: 22336
T3: 9434
T4: 2671
T5: 361","T1: 0.004%
T2: 57.691%
T3: 82.130%
T4: 94.941%
T5: 99.316%","T1: 33
T2: 33
T3: 30
T4: 21
T5: 20",na,"T1: 1
T2: 1
T3: 1
T4: 1
T5: 1","T1: 5
T2: 5
T3: 5
T4: 5
T5: 5","T1: 4.20
T2: 4.20
T3: 4.20
T4: 4.40
T5: 4.20","T1: 4.120
T2: 4.095
T3: 4.129
T4: 4.138
T5: 4.135","T1: 0.007
T2: 0.011
T3: 0.017
T4: 0.033
T5: 0.088","T1: 0.790
T2: 0.845
T3: 0.840
T4: 0.879
T5: 0.848","T1: -1.016
T2: -0.963
T3: -1.014
T4: -1.055
T5: -1.137","T1: 3.866
T2: 3.588
T3: 3.704
T4: 3.703
T5: 4.406","T1: 7229.108***
T2: 2695.986***
T3: 1252.822***
T4: 376.766***
T5: 67.974***",qq,density,box,"T1: ω = 0.799 [0.796, 0.803]
T2: ω = 0.838 [0.833, 0.842]
T3: ω = 0.850 [0.844, 0.857]
T4: ω = 0.877 [0.867, 0.887]
T5: ω = 0.866 [0.833, 0.899]",,,,,,,,,,,,,,,,,
GAT_SOLDIERS_V2,na,na,na,na,GAT 1.0 (Soldier),ASRRD,loneliness,individual,composite scale; perceptual,state,na,lone.t(1-5).scale,designed,na,na,na,Assess subjective feelings of loneliness,Computed by SDAD,composite,3 items; 1(never) to 5 (most of the time),na,,,,Yes,"T1: 52791
T2: 22335
T3: 9434
T4: 2671
T5: 361","T1: 0.002%
T2: 57.692%
T3: 82.130%
T4: 94.941%
T5: 99.316%","T1: 13
T2: 13
T3: 13
T4: 13
T5: 13",na,"T1: 1
T2: 1
T3: 1
T4: 1
T5: 1","T1: 5
T2: 5
T3: 5
T4: 5
T5: 5","T1: 2
T2: 2
T3: 2
T4: 2
T5: 2","T1: 2.163
T2: 2.141
T3: 2.156
T4: 2.166
T5: 2.172","T1: 0.007
T2: 0.012
T3: 0.018
T4: 0.035
T5: 0.094","T1: 0.842
T2: 0.876
T3: 0.899
T4: 0.934
T5: 0.909","T1: 0.593
T2: 0.589
T3: 0.582
T4: 0.608
T5: 0.521","T1: 2.854
T2: 2.771
T3: 2.719
T4: 2.764
T5: 2.563","T1: 2720.677***
T2: 1175.762***
T3: 503.787***
T4: 149.389***
T5: 19.281***",qq,density,box,"T1: ω = 0.800 [0.796, 0.803]
T2: ω = 0.819 [0.814, 0.824]
T3: ω = 0.832 [0.825, 0.839]
T4: ω = 0.843 [0.829, 0.857]
T5: ω = 0.837 [0.804, 0.870]",,,,,,,,,,,,,,,,,
